x-axis,1KHZ,3
second,Volt,Volt
-64.277135E-03,+7.124399E-03,-714.592402E-03
-64.275104E-03,+7.659904E-03,-721.286632E-03
-64.273074E-03,+6.990508E-03,-721.286300E-03
-64.271043E-03,+7.526039E-03,-714.592405E-03
-64.269013E-03,+7.392158E-03,-721.286298E-03
-64.266982E-03,+7.459100E-03,-714.592071E-03
-64.264952E-03,+7.459090E-03,-714.592408E-03
-64.262921E-03,+7.258291E-03,-721.286295E-03
-64.260891E-03,+7.793808E-03,-714.592409E-03
-64.258860E-03,+7.392148E-03,-721.286632E-03
-64.256830E-03,+7.258264E-03,-721.286292E-03
-64.254799E-03,+7.258267E-03,-714.591730E-03
-64.252769E-03,+7.325223E-03,-707.897852E-03
-64.250738E-03,+7.592961E-03,-714.592414E-03
-64.248707E-03,+6.990491E-03,-721.286288E-03
-64.246677E-03,+7.191311E-03,-714.591727E-03
-64.244646E-03,+7.057441E-03,-707.897510E-03
-64.242616E-03,+7.325223E-03,-707.897857E-03
-64.240585E-03,+7.593009E-03,-714.592419E-03
-64.238555E-03,+7.927713E-03,-721.286284E-03
-64.236524E-03,+7.793769E-03,-714.592071E-03
-64.234494E-03,+6.655820E-03,-714.592071E-03
-64.232463E-03,+7.927692E-03,-714.591720E-03
-64.230433E-03,+7.392137E-03,-707.897862E-03
-64.228402E-03,+7.057423E-03,-714.592071E-03
-64.226372E-03,+6.990524E-03,-714.592425E-03
-64.224341E-03,+7.793782E-03,-721.286277E-03
-64.222311E-03,+6.923568E-03,-714.592427E-03
-64.220280E-03,+7.526075E-03,-721.286275E-03
-64.218250E-03,+8.061564E-03,-714.592071E-03
-64.216219E-03,+7.191350E-03,-714.591713E-03
-64.214189E-03,+7.793807E-03,-707.898229E-03
-64.212158E-03,+7.392191E-03,-721.286632E-03
-64.210128E-03,+8.061607E-03,-721.286271E-03
-64.208097E-03,+7.994636E-03,-714.592434E-03
-64.206067E-03,+7.459122E-03,-721.286632E-03
-64.204036E-03,+7.860749E-03,-721.286268E-03
-64.202006E-03,+7.392155E-03,-714.592071E-03
-64.199975E-03,+7.392151E-03,-714.591705E-03
-64.197944E-03,+7.325213E-03,-707.898244E-03
-64.195914E-03,+7.392195E-03,-721.286264E-03
-64.193883E-03,+8.128542E-03,-714.592071E-03
-64.191853E-03,+7.860770E-03,-714.592441E-03
-64.189822E-03,+7.793821E-03,-721.286261E-03
-64.187792E-03,+7.659922E-03,-714.592814E-03
-64.185761E-03,+7.392129E-03,-727.980820E-03
-64.183731E-03,+6.923580E-03,-721.286632E-03
-64.181700E-03,+7.726872E-03,-721.286258E-03
-64.179670E-03,+7.526042E-03,-714.592447E-03
-64.177639E-03,+7.459104E-03,-721.286256E-03
-64.175609E-03,+7.526023E-03,-714.591694E-03
-64.173578E-03,+7.124399E-03,-707.898267E-03
-64.171548E-03,+7.592946E-03,-721.287011E-03
-64.169517E-03,+6.789660E-03,-727.980433E-03
-64.167487E-03,+7.057431E-03,-714.592071E-03
-64.165456E-03,+7.124380E-03,-714.592453E-03
-64.163426E-03,+7.258267E-03,-721.286632E-03
-64.161395E-03,+7.325248E-03,-721.287016E-03
-64.159365E-03,+7.994600E-03,-727.980808E-03
-64.157334E-03,+6.856632E-03,-721.287018E-03
-64.155304E-03,+7.592992E-03,-727.980807E-03
-64.153273E-03,+7.592988E-03,-721.287020E-03
-64.151243E-03,+7.526007E-03,-727.980028E-03
-64.149212E-03,+6.856586E-03,-707.898289E-03
-64.147181E-03,+6.789664E-03,-721.286632E-03
-64.145151E-03,+7.124396E-03,-721.287023E-03
-64.143120E-03,+7.526026E-03,-727.980801E-03
-64.141090E-03,+7.191310E-03,-721.286239E-03
-64.139059E-03,+7.057443E-03,-714.592465E-03
-64.137029E-03,+7.325201E-03,-721.286632E-03
-64.134998E-03,+7.191334E-03,-721.286632E-03
-64.132968E-03,+7.459120E-03,-721.286632E-03
-64.130937E-03,+7.793793E-03,-721.286235E-03
-64.128907E-03,+7.191314E-03,-714.592470E-03
-64.126876E-03,+7.124376E-03,-721.286632E-03
-64.124846E-03,+7.191318E-03,-721.286632E-03
-64.122815E-03,+7.191306E-03,-721.285829E-03
-64.120785E-03,+6.990481E-03,-707.898315E-03
-64.118754E-03,+6.990505E-03,-721.286632E-03
-64.116724E-03,+7.392183E-03,-721.286632E-03
-64.114693E-03,+7.860738E-03,-721.286632E-03
-64.112663E-03,+7.258329E-03,-721.286632E-03
-64.110632E-03,+8.329336E-03,-721.286632E-03
-64.108602E-03,+7.392151E-03,-721.286224E-03
-64.106571E-03,+7.325197E-03,-714.592480E-03
-64.104541E-03,+7.124389E-03,-721.287042E-03
-64.102510E-03,+7.392171E-03,-727.980372E-03
-64.100480E-03,+7.659941E-03,-714.592483E-03
-64.098449E-03,+7.726837E-03,-721.286220E-03
-64.096418E-03,+6.990494E-03,-714.592485E-03
-64.094388E-03,+7.191314E-03,-721.286632E-03
-64.092357E-03,+7.124377E-03,-721.286632E-03
-64.090327E-03,+7.191326E-03,-721.286632E-03
-64.088296E-03,+7.325230E-03,-721.286215E-03
-64.086266E-03,+7.659933E-03,-714.592489E-03
-64.084235E-03,+7.592954E-03,-721.287051E-03
-64.082205E-03,+6.990481E-03,-727.980773E-03
-64.080174E-03,+6.990506E-03,-721.286632E-03
-64.078144E-03,+7.392155E-03,-721.286210E-03
-64.076113E-03,+7.392159E-03,-714.592494E-03
-64.074083E-03,+7.459109E-03,-721.286632E-03
-64.072052E-03,+7.592996E-03,-721.286632E-03
-64.070022E-03,+7.659890E-03,-721.287058E-03
-64.067991E-03,+6.923582E-03,-727.980767E-03
-64.065961E-03,+7.659929E-03,-721.286205E-03
-64.063930E-03,+7.526016E-03,-714.592500E-03
-64.061900E-03,+7.057461E-03,-721.287061E-03
-64.059869E-03,+7.592987E-03,-727.981193E-03
-64.057839E-03,+7.526007E-03,-727.980762E-03
-64.055808E-03,+6.923549E-03,-721.286200E-03
-64.053778E-03,+7.124394E-03,-714.592504E-03
-64.051747E-03,+7.459096E-03,-721.286632E-03
-64.049717E-03,+7.392137E-03,-721.286632E-03
-64.047686E-03,+7.124412E-03,-721.286632E-03
-64.045655E-03,+7.726861E-03,-721.287069E-03
-64.043625E-03,+7.392185E-03,-727.980755E-03
-64.041594E-03,+7.860726E-03,-721.287509E-03
-64.039564E-03,+7.124386E-03,-734.675314E-03
-64.037533E-03,+7.325200E-03,-727.980753E-03
-64.035503E-03,+7.191336E-03,-721.287073E-03
-64.033472E-03,+7.459074E-03,-727.981635E-03
-64.031442E-03,+7.057449E-03,-734.674868E-03
-64.029411E-03,+7.392155E-03,-721.287076E-03
-64.027381E-03,+7.392146E-03,-727.980748E-03
-64.025350E-03,+7.258246E-03,-721.286632E-03
-64.023320E-03,+6.990477E-03,-721.286632E-03
-64.021289E-03,+6.923589E-03,-721.286184E-03
-64.019259E-03,+7.726865E-03,-714.593417E-03
-64.017228E-03,+7.459082E-03,-734.674855E-03
-64.015198E-03,+7.191318E-03,-721.286632E-03
-64.013167E-03,+7.191327E-03,-721.287084E-03
-64.011137E-03,+7.325232E-03,-727.981193E-03
-64.009106E-03,+7.659915E-03,-727.980286E-03
-64.007076E-03,+7.325255E-03,-714.592980E-03
-64.005045E-03,+7.994629E-03,-727.980738E-03
-64.003015E-03,+7.459073E-03,-721.286632E-03
-64.000984E-03,+7.057413E-03,-721.286632E-03
-63.998954E-03,+6.856622E-03,-721.286632E-03
-63.996923E-03,+7.325172E-03,-721.287550E-03
-63.994892E-03,+6.789672E-03,-734.675294E-03
-63.992862E-03,+7.191355E-03,-727.981193E-03
-63.990831E-03,+7.726851E-03,-727.981193E-03
-63.988801E-03,+7.258287E-03,-727.980730E-03
-63.986770E-03,+7.592973E-03,-721.286632E-03
-63.984740E-03,+7.325246E-03,-721.286632E-03
-63.982709E-03,+7.860746E-03,-721.287098E-03
-63.980679E-03,+7.459054E-03,-727.981193E-03
-63.978648E-03,+6.789672E-03,-727.981193E-03
-63.976618E-03,+7.191351E-03,-727.981193E-03
-63.974587E-03,+7.659937E-03,-727.981193E-03
-63.972557E-03,+7.659928E-03,-727.981193E-03
-63.970526E-03,+7.526051E-03,-727.981664E-03
-63.968496E-03,+7.592940E-03,-734.675282E-03
-63.966465E-03,+6.856618E-03,-727.980720E-03
-63.964435E-03,+7.258249E-03,-721.287106E-03
-63.962404E-03,+7.057465E-03,-727.981668E-03
-63.960374E-03,+7.592949E-03,-734.675754E-03
