x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5656498E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5654998E+00,+1.8738232E+00,+977.2071E-03,+286.4017E-03
-4.5653498E+00,+1.8403504E+00,+977.2071E-03,+252.9289E-03
-4.5651998E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5650498E+00,+1.9072960E+00,+994.2782E-03,+319.8744E-03
-4.5648998E+00,+1.8905596E+00,+1.0113494E+00,+219.4561E-03
-4.5647498E+00,+1.8738232E+00,+1.0284205E+00,+185.9833E-03
-4.5645998E+00,+1.8738232E+00,+1.0284205E+00,+286.4016E-03
-4.5644498E+00,+1.8905596E+00,+960.1360E-03,+219.4561E-03
-4.5642998E+00,+1.8738232E+00,+1.0113493E+00,+319.8744E-03
-4.5641498E+00,+1.8738232E+00,+943.0649E-03,+252.9289E-03
-4.5639998E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5638498E+00,+1.8738232E+00,+1.0284205E+00,+286.4017E-03
-4.5636998E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5635498E+00,+1.8738232E+00,+977.2071E-03,+252.9289E-03
-4.5633998E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5632498E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5630998E+00,+1.8905596E+00,+994.2782E-03,+252.9289E-03
-4.5629498E+00,+1.8570868E+00,+994.2782E-03,+219.4561E-03
-4.5627998E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5626498E+00,+1.8403504E+00,+994.2782E-03,+219.4561E-03
-4.5624998E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5623498E+00,+1.8738232E+00,+1.0113494E+00,+319.8744E-03
-4.5621998E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5620498E+00,+1.8570868E+00,+977.2071E-03,+219.4560E-03
-4.5618998E+00,+1.9072960E+00,+1.0284205E+00,+185.9833E-03
-4.5617498E+00,+1.8738232E+00,+977.2071E-03,+219.4561E-03
-4.5615998E+00,+1.8738232E+00,+994.2782E-03,+286.4016E-03
-4.5614498E+00,+1.8570868E+00,+994.2782E-03,+219.4561E-03
